tanggal,komoditi,satuan,harga
2018-07-06,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,86667
2018-07-09,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,97500
2018-07-10,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,86667
2018-07-11,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,100000
2018-07-12,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,93333
2018-07-13,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,95000
2018-07-16,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,86667
2018-07-17,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,100000
2018-07-18,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,100000
2018-07-19,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,90000
2018-07-20,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,93333
2018-07-23,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,93333
2018-07-24,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,105000
2018-07-25,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,91667
2018-07-26,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,106667
2018-07-27,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,93333
2018-07-30,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,106667
2018-07-31,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,106667
2018-07-02,Daging Sapi Lokal Daging Tetelan,Kg,65000
2018-07-03,Daging Sapi Lokal Daging Tetelan,Kg,70000
2018-07-04,Daging Sapi Lokal Daging Tetelan,Kg,81667
2018-07-05,Daging Sapi Lokal Daging Tetelan,Kg,55000
2018-07-06,Daging Sapi Lokal Daging Tetelan,Kg,65000
2018-07-09,Daging Sapi Lokal Daging Tetelan,Kg,67500
2018-07-10,Daging Sapi Lokal Daging Tetelan,Kg,75000
2018-07-11,Daging Sapi Lokal Daging Tetelan,Kg,73333
2018-07-12,Daging Sapi Lokal Daging Tetelan,Kg,73333
2018-07-13,Daging Sapi Lokal Daging Tetelan,Kg,78333
2018-07-16,Daging Sapi Lokal Daging Tetelan,Kg,71667
2018-07-17,Daging Sapi Lokal Daging Tetelan,Kg,77500
2018-07-18,Daging Sapi Lokal Daging Tetelan,Kg,80000
2018-07-19,Daging Sapi Lokal Daging Tetelan,Kg,76667
2018-07-20,Daging Sapi Lokal Daging Tetelan,Kg,73333
2018-07-23,Daging Sapi Lokal Daging Tetelan,Kg,60000
2018-07-24,Daging Sapi Lokal Daging Tetelan,Kg,78333
2018-07-25,Daging Sapi Lokal Daging Tetelan,Kg,68333
2018-07-26,Daging Sapi Lokal Daging Tetelan,Kg,70000
2018-07-27,Daging Sapi Lokal Daging Tetelan,Kg,70000
2018-07-30,Daging Sapi Lokal Daging Tetelan,Kg,66667
2018-07-31,Daging Sapi Lokal Daging Tetelan,Kg,70000
2018-07-02,Daging Sapi Impor Beku,Kg,85000
2018-07-03,Daging Sapi Impor Beku,Kg,85000
2018-07-04,Daging Sapi Impor Beku,Kg,85000
2018-07-05,Daging Sapi Impor Beku,Kg,85000
2018-07-06,Daging Sapi Impor Beku,Kg,85000
2018-07-09,Daging Sapi Impor Beku,Kg,85000
2018-07-10,Daging Sapi Impor Beku,Kg,85000
2018-07-11,Daging Sapi Impor Beku,Kg,85000
2018-07-12,Daging Sapi Impor Beku,Kg,85000
2018-07-13,Daging Sapi Impor Beku,Kg,85000
2018-07-16,Daging Sapi Impor Beku,Kg,85000
2018-07-17,Daging Sapi Impor Beku,Kg,85000
2018-07-18,Daging Sapi Impor Beku,Kg,85000
2018-07-19,Daging Sapi Impor Beku,Kg,85000
2018-07-20,Daging Sapi Impor Beku,Kg,85000
2018-07-23,Daging Sapi Impor Beku,Kg,85000
2018-07-24,Daging Sapi Impor Beku,Kg,85000
2018-07-25,Daging Sapi Impor Beku,Kg,85000
2018-07-26,Daging Sapi Impor Beku,Kg,85000
2018-07-27,Daging Sapi Impor Beku,Kg,85000
2018-07-30,Daging Sapi Impor Beku,Kg,85000
2018-07-31,Daging Sapi Impor Beku,Kg,85000
2018-07-02,Daging Sapi Lokal Has Dalam,Kg,146667
2018-07-03,Daging Sapi Lokal Has Dalam,Kg,153333
2018-07-04,Daging Sapi Lokal Has Dalam,Kg,150000
2018-07-05,Daging Sapi Lokal Has Dalam,Kg,148333
2018-07-06,Daging Sapi Lokal Has Dalam,Kg,146667
2018-07-09,Daging Sapi Lokal Has Dalam,Kg,150000
2018-07-10,Daging Sapi Lokal Has Dalam,Kg,146667
2018-07-11,Daging Sapi Lokal Has Dalam,Kg,146667
2018-07-12,Daging Sapi Lokal Has Dalam,Kg,148333
2018-07-13,Daging Sapi Lokal Has Dalam,Kg,146667
2018-07-16,Daging Sapi Lokal Has Dalam,Kg,146667
2018-07-17,Daging Sapi Lokal Has Dalam,Kg,145000
2018-07-18,Daging Sapi Lokal Has Dalam,Kg,151667
2018-07-19,Daging Sapi Lokal Has Dalam,Kg,143333
2018-07-20,Daging Sapi Lokal Has Dalam,Kg,146667
2018-07-23,Daging Sapi Lokal Has Dalam,Kg,146667
2018-07-24,Daging Sapi Lokal Has Dalam,Kg,148333
2018-07-25,Daging Sapi Lokal Has Dalam,Kg,146667
2018-07-26,Daging Sapi Lokal Has Dalam,Kg,146667
2018-07-27,Daging Sapi Lokal Has Dalam,Kg,146667
2018-07-30,Daging Sapi Lokal Has Dalam,Kg,146667
2018-07-31,Daging Sapi Lokal Has Dalam,Kg,146667
